epoch,timestamp,train_loss,grad_norm,batch_time,data_time,model_time,loss_scale,epoch_time,val_acc1,val_acc5,val_loss,lr,weight_decay,val_acc1_ema
0,2026-08-17T16:02:46.322305,1.0091976864103362,"tensor(nan, device='cuda:0')",1.3382161696850883,1.0224867003643943,0.30941235194814964,12364.513075965131,1074.5893297195435,88.27734102872203,99.92852037169406,0.3600496587964618,9.987554483188046e-05,0.05,90.20729098752876
1,2026-08-17T16:22:21.080062,0.637281519983655,"tensor(8.3243, device='cuda:0')",1.3125228136592308,1.0045721617018153,0.3078332175599768,8192.0,1053.957824230194,95.71122227437672,99.92852037169406,0.21145195787169407,9.699582036934906e-05,0.05,94.7819871063996
2,2026-08-17T16:44:50.581801,0.6532319990516748,"tensor(inf, device='cuda:0')",1.525900871340988,1.1233502672440088,0.40319736872581724,3815.4520547945203,1225.300406217575,94.6390279424966,100.0,0.2149444427381165,8.833079435836093e-05,0.05,95.35382419283515
3,2026-08-17T17:05:42.027185,0.6159754525754104,"tensor(8.9620, device='cuda:0')",1.403307781421381,1.0241088890940284,0.3793032486388024,2048.0,1126.856148481369,95.78270196267074,99.92852037169406,0.19719878735927449,7.505004726788047e-05,0.05,95.2108649035025
