epoch,timestamp,train_loss,grad_norm,batch_time,data_time,model_time,loss_scale,epoch_time,val_acc1,val_acc5,val_loss,lr,weight_decay,val_acc1_ema
10,2026-08-16T09:27:20.136728,0.3712376185825893,"tensor(3.5527, device='cuda:0')",1.5537997611931391,1.345883961234774,0.174484920501709,32768.0,88.1720142364502,90.3703704268844,100.00000039559824,0.3546097366898148,2.8663098783729704e-05,0.05,88.88888894540293
11,2026-08-16T09:29:34.434436,0.3535984584263393,"tensor(3.4206, device='cuda:0')",1.6580615171364375,1.3915833915982927,0.249519681930542,32768.0,94.05302405357361,89.62962968614366,100.00000039559824,0.34481336805555557,2.8075412603656422e-05,0.05,88.88888894540293
12,2026-08-16T09:31:48.864485,0.3603602818080357,"tensor(3.8025, device='cuda:0')",1.667198930467878,1.4203279955046517,0.2855373859405518,32768.0,94.54648733139038,90.3703704268844,100.00000039559824,0.3445511429398148,2.7435080931880105e-05,0.05,90.3703704268844
13,2026-08-16T09:34:05.084731,0.33972385951450895,"tensor(3.3858, device='cuda:0')",1.6716225062097823,1.4362569749355316,0.21030025482177733,32768.0,94.81455826759338,88.14814820466218,100.00000039559824,0.35037434895833336,2.6744845766924804e-05,0.05,91.11111116762514
14,2026-08-16T09:36:19.265815,0.339141845703125,"tensor(3.6477, device='cuda:0')",1.649534821510315,1.3740179112979345,0.260791540145874,32768.0,93.59933519363403,86.6666667231807,100.00000039559824,0.3560854311342593,2.600766280173368e-05,0.05,87.40740746392144
15,2026-08-16T09:38:33.005736,0.34790475027901785,"tensor(3.7683, device='cuda:0')",1.649493864604405,1.3774229671273912,0.25972414016723633,32768.0,93.60854125022888,86.6666667231807,100.00000039559824,0.3449978298611111,2.5226688766938085e-05,0.05,88.88888894540293
16,2026-08-16T09:40:46.995134,0.3326481410435268,"tensor(3.4457, device='cuda:0')",1.6529676020145416,1.3737200328281947,0.27808852195739747,32768.0,93.73752546310425,85.92592598243996,100.00000039559824,0.34397063078703705,2.440526791325232e-05,0.05,88.14814820466218
17,2026-08-16T09:43:00.813297,0.34011404854910715,"tensor(3.6662, device='cuda:0')",1.6591278442314692,1.3811623666967665,0.26822586059570314,32768.0,94.1430459022522,85.18518524169922,100.00000039559824,0.34937427662037035,2.354691769087869e-05,0.05,85.92592598243996
18,2026-08-16T09:45:15.065799,0.32583400181361605,"tensor(3.3727, device='cuda:0')",1.6612168209893363,1.4102771920817239,0.17122268676757812,32768.0,94.255211353302,89.62962968614366,100.00000039559824,0.3192093460648148,2.2655313687245723e-05,0.05,87.40740746392144
19,2026-08-16T09:47:27.983461,0.32632664271763395,"tensor(3.4262, device='cuda:0')",1.6347999785627638,1.3665501943656377,0.26640796661376953,32768.0,92.7069501876831,88.14814820466218,100.00000039559824,0.3261456524884259,2.173427388757852e-05,0.05,87.40740746392144
20,2026-08-16T09:49:42.582077,0.33012608119419645,"tensor(3.6428, device='cuda:0')",1.655911658491407,1.392294636794499,0.29573760032653806,32768.0,93.92365765571594,88.88888928448712,100.00000039559824,0.31082899305555556,2.0787742325699844e-05,0.05,88.88888894540293
