epoch,timestamp,train_loss,grad_norm,batch_time,data_time,model_time,loss_scale,epoch_time,val_acc1,val_acc5,val_loss,lr,weight_decay,val_acc1_ema
10,2026-08-15T21:42:13.600147,0.47676304408482145,"tensor(1.6343, device='cuda:0')",2.0412180551460812,1.8549104843820845,0.1656867027282715,4096.0,115.75799894332886,82.962963019477,100.00000039559824,0.6512297453703704,2.8663098783729704e-05,0.05,77.03703709355106
11,2026-08-15T21:44:59.709399,0.45755440848214285,"tensor(1.8995, device='cuda:0')",2.096485137939453,1.9049100109509058,0.18856639862060548,4096.0,119.16953134536743,85.18518524169922,100.00000039559824,0.6059244791666667,2.8075412603656422e-05,0.05,78.51851857503256
12,2026-08-15T21:47:45.149649,0.45611136300223215,"tensor(1.8418, device='cuda:0')",2.106364735535213,1.9143420670713698,0.18667564392089844,4096.0,119.57855081558228,84.44444450095848,100.00000039559824,0.5771592881944444,2.7435080931880105e-05,0.05,80.74074079725477
13,2026-08-15T21:50:25.791460,0.43732125418526785,"tensor(nan, device='cuda:0')",2.0022218227386475,1.7954311413424355,0.16954407691955567,3547.4285714285716,113.72499489784241,86.6666667231807,100.00000039559824,0.5445746527777777,2.6744845766924804e-05,0.05,82.962963019477
14,2026-08-15T21:53:04.642092,0.42754690987723215,"tensor(1.4532, device='cuda:0')",1.9901172603879655,1.7923660746642522,0.1689446449279785,2048.0,112.93001580238342,88.14814820466218,100.00000039559824,0.5056315104166667,2.600766280173368e-05,0.05,85.18518524169922
15,2026-08-15T21:55:22.400819,0.4223545619419643,"tensor(1.4403, device='cuda:0')",1.6379941190992082,1.487027462039675,0.1691873550415039,2048.0,93.19440078735352,88.14814820466218,100.00000039559824,0.4942708333333333,2.5226688766938085e-05,0.05,85.92592598243996
16,2026-08-15T21:58:00.988083,0.42013985770089285,"tensor(1.4779, device='cuda:0')",1.973947218486241,1.7860189718859536,0.18517632484436036,2048.0,111.85624313354492,88.14814820466218,100.00000039559824,0.46761429398148147,2.440526791325232e-05,0.05,88.14814820466218
17,2026-08-15T22:00:40.603998,0.42102486746651785,"tensor(1.5315, device='cuda:0')",2.021288846220289,1.834687318120684,0.14815287590026854,2048.0,114.65627455711365,89.62962968614366,100.00000039559824,0.43266059027777776,2.354691769087869e-05,0.05,88.88888894540293
18,2026-08-15T22:03:37.512875,0.40875244140625,"tensor(1.4976, device='cuda:0')",2.2046624762671336,1.9889087464128221,0.19620728492736816,2048.0,125.29421257972717,89.62962968614366,100.00000039559824,0.42295645254629627,2.2655313687245723e-05,0.05,89.62962968614366
19,2026-08-15T22:06:33.142865,0.414337158203125,"tensor(1.4944, device='cuda:0')",2.15090520467077,1.961354741028377,0.1951657772064209,2048.0,122.06916332244873,90.3703704268844,100.00000039559824,0.4131618923611111,2.173427388757852e-05,0.05,88.88888894540293
20,2026-08-15T22:08:56.247844,0.39380318777901785,"tensor(1.4317, device='cuda:0')",1.7536549951348985,1.5695749180657523,0.14442548751831055,2048.0,99.43603491783142,91.85185190836589,100.00000039559824,0.398119212962963,2.0787742325699844e-05,0.05,90.3703704268844
21,2026-08-15T22:11:15.757491,0.3953770228794643,"tensor(1.6857, device='cuda:0')",1.7025922111102514,1.552329604114805,0.16411256790161133,2048.0,96.68225812911987,91.85185190836589,100.00000039559824,0.3869972511574074,1.981977219507184e-05,0.05,89.62962968614366
22,2026-08-15T22:13:36.624077,0.3903721400669643,"tensor(1.5241, device='cuda:0')",1.7392941457884652,1.56162828207016,0.17747874259948732,2048.0,98.69693899154663,93.33333338984737,100.00000039559824,0.38253761574074074,1.883450849239933e-05,0.05,91.11111116762514
23,2026-08-15T22:15:55.465489,0.3897487095424107,"tensor(1.5042, device='cuda:0')",1.6762537828513555,1.5202111218656813,0.15101633071899415,2048.0,95.28385639190674,93.33333338984737,100.00000039559824,0.3793547453703704,1.78361702681176e-05,0.05,91.85185190836589
24,2026-08-15T22:18:21.651004,0.3879612513950893,"tensor(1.4222, device='cuda:0')",1.8136180213519506,1.6345658600330353,0.16072330474853516,2048.0,102.95083618164062,92.59259264910662,100.00000039559824,0.3750397858796296,1.6829032559770683e-05,0.05,91.11111116762514
25,2026-08-15T22:20:44.567567,0.37983485630580355,"tensor(1.4048, device='cuda:0')",1.7612895837851934,1.5812383421829768,0.16593465805053711,2048.0,99.98596978187561,91.11111116762514,100.00000039559824,0.3596824363425926,1.581740808564433e-05,0.05,91.85185190836589
26,2026-08-15T22:23:07.489173,0.377349853515625,"tensor(1.4500, device='cuda:0')",1.7684255923543657,1.6102664470672607,0.14822940826416015,2048.0,100.40681791305542,91.85185190836589,100.00000039559824,0.34818793402777776,1.4805628777044152e-05,0.05,91.85185190836589
27,2026-08-15T22:25:30.897716,0.3787013462611607,"tensor(1.7499, device='cuda:0')",1.7279535787446159,1.58010818702834,0.1849520683288574,2048.0,98.16215467453003,93.33333338984737,100.00000039559824,0.3554398148148148,1.3798027228300764e-05,0.05,92.59259264910662
28,2026-08-15T22:27:53.697254,0.3777553013392857,"tensor(1.7187, device='cuda:0')",1.7615426693643843,1.5784860423633031,0.16321039199829102,2048.0,99.93608689308167,91.11111122413918,100.00000039559824,0.35197844328703703,1.2798918143935702e-05,0.05,91.85185196487991
29,2026-08-15T22:30:17.779889,0.3775852748325893,"tensor(2.9073, device='cuda:0')",1.7955631145409174,1.643899849482945,0.14633779525756835,2048.0,101.86638307571411,91.85185196487991,100.00000039559824,0.3418438946759259,1.1812579862434214e-05,0.05,91.85185196487991
30,2026-08-15T22:32:39.828245,0.37472098214285715,"tensor(1.5069, device='cuda:0')",1.7583264538219996,1.5737463406154089,0.16276564598083496,2048.0,99.8089919090271,90.3703704268844,100.00000039559824,0.34864366319444445,1.0843236035743108e-05,0.05,91.85185190836589
31,2026-08-15T22:34:59.233095,0.36632864815848215,"tensor(1.5775, device='cuda:0')",1.710595726966858,1.5343715122767858,0.1611492156982422,2048.0,97.02885270118713,91.85185196487991,100.00000039559824,0.34609736689814813,9.895037542944652e-06,0.05,91.85185196487991
32,2026-08-15T22:37:23.258429,0.37890189034598215,"tensor(1.5293, device='cuda:0')",1.7516576520034246,1.5998743091310774,0.17445459365844726,2048.0,99.46762251853943,90.3703704268844,100.00000039559824,0.33097511574074073,8.972044715555074e-06,0.05,91.11111116762514
